0.6682,100,3,0,True,True,()
0.6595,200,3,1,True,True,,('Green',, 'Dark Blue'),
0.6262,200,3,1,True,False,()
0.6308,200,3,1,True,False,,('Brown',, 'Light Blue'),
0.6409,200,3,1,True,False,,('Pink',, 'Orange'),
0.6436,200,3,1,True,False,,('Red',, 'Yellow'),
0.6426,200,3,1,True,False,,('Green',, 'Dark Blue'),
0.642,200,3,1,False,True,()
0.6491,200,3,1,False,True,,('Brown',, 'Light Blue'),
0.6394,200,3,1,False,True,,('Pink',, 'Orange'),
0.6623,200,3,1,False,True,,('Red',, 'Yellow'),
0.6519,200,3,1,False,True,,('Green',, 'Dark Blue'),
0.6164,200,3,1,False,False,()
0.6179,200,3,1,False,False,,('Brown',, 'Light Blue'),
0.6349,200,3,1,False,False,,('Pink',, 'Orange'),
0.6287,200,3,1,False,False,,('Red',, 'Yellow'),
0.6359,200,3,1,False,False,,('Green',, 'Dark Blue'),
0.6479,200,3,2,True,True,()
0.653,200,3,2,True,True,,('Brown',, 'Light Blue'),
0.6537,200,3,2,True,True,,('Pink',, 'Orange'),
0.6525,200,3,2,True,True,,('Red',, 'Yellow'),
0.6684,200,3,2,True,True,,('Green',, 'Dark Blue'),
0.6258,200,3,2,True,False,()
0.6336,200,3,2,True,False,,('Brown',, 'Light Blue'),
0.6445,200,3,2,True,False,,('Pink',, 'Orange'),
0.6424,200,3,2,True,False,,('Red',, 'Yellow'),
0.6449,200,3,2,True,False,,('Green',, 'Dark Blue'),
0.6482,200,3,2,False,True,()
0.6457,200,3,2,False,True,,('Brown',, 'Light Blue'),
0.6592,200,3,2,False,True,,('Pink',, 'Orange'),
0.6579,200,3,2,False,True,,('Red',, 'Yellow'),
0.6541,200,3,2,False,True,,('Green',, 'Dark Blue'),
0.6301,200,3,2,False,False,()
0.6213,200,3,2,False,False,,('Brown',, 'Light Blue'),
0.6415,200,3,2,False,False,,('Pink',, 'Orange'),
0.6427,200,3,2,False,False,,('Red',, 'Yellow'),
0.6471,200,3,2,False,False,,('Green',, 'Dark Blue'),
0.6623,200,3,3,True,True,()
0.6531,200,3,3,True,True,,('Brown',, 'Light Blue'),
0.652,200,3,3,True,True,,('Pink',, 'Orange'),
0.664,200,3,3,True,True,,('Red',, 'Yellow'),
0.6664,200,3,3,True,True,,('Green',, 'Dark Blue'),
0.6322,200,3,3,True,False,()
0.6339,200,3,3,True,False,,('Brown',, 'Light Blue'),
0.6407,200,3,3,True,False,,('Pink',, 'Orange'),
0.6483,200,3,3,True,False,,('Red',, 'Yellow'),
0.6565,200,3,3,True,False,,('Green',, 'Dark Blue'),
0.6565,200,3,3,False,True,()
0.6546,200,3,3,False,True,,('Brown',, 'Light Blue'),
0.6559,200,3,3,False,True,,('Pink',, 'Orange'),
0.6574,200,3,3,False,True,,('Red',, 'Yellow'),
0.6648,200,3,3,False,True,,('Green',, 'Dark Blue'),
0.626,200,3,3,False,False,()
0.6369,200,3,3,False,False,,('Brown',, 'Light Blue'),
0.6407,200,3,3,False,False,,('Pink',, 'Orange'),
0.6478,200,3,3,False,False,,('Red',, 'Yellow'),
0.6484,200,3,3,False,False,,('Green',, 'Dark Blue'),
0.6588,200,4,0,True,True,()
0.6522,200,4,0,True,True,,('Brown',, 'Light Blue'),
0.6581,200,4,0,True,True,,('Pink',, 'Orange'),
0.6618,200,4,0,True,True,,('Red',, 'Yellow'),
0.6672,200,4,0,True,True,,('Green',, 'Dark Blue'),
0.6365,200,4,0,True,False,()
0.6331,200,4,0,True,False,,('Brown',, 'Light Blue'),
0.6468,200,4,0,True,False,,('Pink',, 'Orange'),
0.6396,200,4,0,True,False,,('Red',, 'Yellow'),
0.643,200,4,0,True,False,,('Green',, 'Dark Blue'),
0.6484,200,4,0,False,True,()
0.645,200,4,0,False,True,,('Brown',, 'Light Blue'),
0.6459,200,4,0,False,True,,('Pink',, 'Orange'),
0.657,200,4,0,False,True,,('Red',, 'Yellow'),
0.6627,200,4,0,False,True,,('Green',, 'Dark Blue'),
0.624,200,4,0,False,False,()
0.6255,200,4,0,False,False,,('Brown',, 'Light Blue'),
0.6465,200,4,0,False,False,,('Pink',, 'Orange'),
0.6408,200,4,0,False,False,,('Red',, 'Yellow'),
0.634,200,4,0,False,False,,('Green',, 'Dark Blue'),
0.663,200,4,1,True,True,()
0.6588,200,4,1,True,True,,('Brown',, 'Light Blue'),
0.6676,200,4,1,True,True,,('Pink',, 'Orange'),
0.6667,200,4,1,True,True,,('Red',, 'Yellow'),
0.6647,200,4,1,True,True,,('Green',, 'Dark Blue'),
0.6382,200,4,1,True,False,()
0.6475,200,4,1,True,False,,('Brown',, 'Light Blue'),
0.6503,200,4,1,True,False,,('Pink',, 'Orange'),
0.6491,200,4,1,True,False,,('Red',, 'Yellow'),
0.6572,200,4,1,True,False,,('Green',, 'Dark Blue'),
0.6688,200,4,1,False,True,()
0.6579,200,4,1,False,True,,('Brown',, 'Light Blue'),
0.6606,200,4,1,False,True,,('Pink',, 'Orange'),
0.6659,200,4,1,False,True,,('Red',, 'Yellow'),
0.6646,200,4,1,False,True,,('Green',, 'Dark Blue'),
0.6366,200,4,1,False,False,()
0.6306,200,4,1,False,False,,('Brown',, 'Light Blue'),
0.6421,200,4,1,False,False,,('Pink',, 'Orange'),
0.6531,200,4,1,False,False,,('Red',, 'Yellow'),
0.6542,200,4,1,False,False,,('Green',, 'Dark Blue'),
0.659,200,4,2,True,True,()
0.6642,200,4,2,True,True,,('Brown',, 'Light Blue'),
0.6734,200,4,2,True,True,,('Pink',, 'Orange'),
0.6733,200,4,2,True,True,,('Red',, 'Yellow'),
0.675,200,4,2,True,True,,('Green',, 'Dark Blue'),
0.6419,200,4,2,True,False,()
0.6419,200,4,2,True,False,,('Brown',, 'Light Blue'),
0.6581,200,4,2,True,False,,('Pink',, 'Orange'),
0.6531,200,4,2,True,False,,('Red',, 'Yellow'),
0.6617,200,4,2,True,False,,('Green',, 'Dark Blue'),
0.67,200,4,2,False,True,()
0.6595,200,4,2,False,True,,('Brown',, 'Light Blue'),
0.668,200,4,2,False,True,,('Pink',, 'Orange'),
0.6624,200,4,2,False,True,,('Red',, 'Yellow'),
0.6752,200,4,2,False,True,,('Green',, 'Dark Blue'),
0.6472,200,4,2,False,False,()
0.651,200,4,2,False,False,,('Brown',, 'Light Blue'),
0.6453,200,4,2,False,False,,('Pink',, 'Orange'),
0.6648,200,4,2,False,False,,('Red',, 'Yellow'),
0.6683,200,4,2,False,False,,('Green',, 'Dark Blue'),
0.6653,200,4,3,True,True,()
0.6759,200,4,3,True,True,,('Brown',, 'Light Blue'),
0.6639,200,4,3,True,True,,('Pink',, 'Orange'),
0.6731,200,4,3,True,True,,('Red',, 'Yellow'),
0.6766,200,4,3,True,True,,('Green',, 'Dark Blue'),
0.6409,200,4,3,True,False,()
0.6502,200,4,3,True,False,,('Brown',, 'Light Blue'),
0.6589,200,4,3,True,False,,('Pink',, 'Orange'),
0.6639,200,4,3,True,False,,('Red',, 'Yellow'),
0.6736,200,4,3,True,False,,('Green',, 'Dark Blue'),
0.6644,200,4,3,False,True,()
0.6709,200,4,3,False,True,,('Brown',, 'Light Blue'),
0.6645,200,4,3,False,True,,('Pink',, 'Orange'),
0.6737,200,4,3,False,True,,('Red',, 'Yellow'),
0.6825,200,4,3,False,True,,('Green',, 'Dark Blue'),
0.6494,200,4,3,False,False,()
0.6464,200,4,3,False,False,,('Brown',, 'Light Blue'),
0.6535,200,4,3,False,False,,('Pink',, 'Orange'),
0.6538,200,4,3,False,False,,('Red',, 'Yellow'),
0.6647,200,4,3,False,False,,('Green',, 'Dark Blue'),
0.665,200,5,0,True,True,()
0.6613,200,5,0,True,True,,('Brown',, 'Light Blue'),
0.6704,200,5,0,True,True,,('Pink',, 'Orange'),
0.6557,200,5,0,True,True,,('Red',, 'Yellow'),
0.6778,200,5,0,True,True,,('Green',, 'Dark Blue'),
0.6412,200,5,0,True,False,()
0.6432,200,5,0,True,False,,('Brown',, 'Light Blue'),
0.6534,200,5,0,True,False,,('Pink',, 'Orange'),
0.6549,200,5,0,True,False,,('Red',, 'Yellow'),
0.6484,200,5,0,True,False,,('Green',, 'Dark Blue'),
0.6447,200,5,0,False,True,()
0.6633,200,5,0,False,True,,('Brown',, 'Light Blue'),
0.6658,200,5,0,False,True,,('Pink',, 'Orange'),
0.6645,200,5,0,False,True,,('Red',, 'Yellow'),
0.6675,200,5,0,False,True,,('Green',, 'Dark Blue'),
0.626,200,5,0,False,False,()
0.6319,200,5,0,False,False,,('Brown',, 'Light Blue'),
0.6516,200,5,0,False,False,,('Pink',, 'Orange'),
0.6487,200,5,0,False,False,,('Red',, 'Yellow'),
0.6599,200,5,0,False,False,,('Green',, 'Dark Blue'),
0.668,200,5,1,True,True,()
0.6716,200,5,1,True,True,,('Brown',, 'Light Blue'),
0.6663,200,5,1,True,True,,('Pink',, 'Orange'),
0.6708,200,5,1,True,True,,('Red',, 'Yellow'),
0.683,200,5,1,True,True,,('Green',, 'Dark Blue'),
0.6498,200,5,1,True,False,()
0.6483,200,5,1,True,False,,('Brown',, 'Light Blue'),
0.6607,200,5,1,True,False,,('Pink',, 'Orange'),
0.6559,200,5,1,True,False,,('Red',, 'Yellow'),
0.6632,200,5,1,True,False,,('Green',, 'Dark Blue'),
0.6634,200,5,1,False,True,()
0.6666,200,5,1,False,True,,('Brown',, 'Light Blue'),
0.6731,200,5,1,False,True,,('Pink',, 'Orange'),
0.6702,200,5,1,False,True,,('Red',, 'Yellow'),
0.6664,200,5,1,False,True,,('Green',, 'Dark Blue'),
0.64,200,5,1,False,False,()
0.6445,200,5,1,False,False,,('Brown',, 'Light Blue'),
0.6543,200,5,1,False,False,,('Pink',, 'Orange'),
0.661,200,5,1,False,False,,('Red',, 'Yellow'),
0.6636,200,5,1,False,False,,('Green',, 'Dark Blue'),
0.664,200,5,2,True,True,()
0.6708,200,5,2,True,True,,('Brown',, 'Light Blue'),
0.6778,200,5,2,True,True,,('Pink',, 'Orange'),
0.6802,200,5,2,True,True,,('Red',, 'Yellow'),
0.6762,200,5,2,True,True,,('Green',, 'Dark Blue'),
0.6592,200,5,2,True,False,()
0.6501,200,5,2,True,False,,('Brown',, 'Light Blue'),
0.662,200,5,2,True,False,,('Pink',, 'Orange'),
0.6711,200,5,2,True,False,,('Red',, 'Yellow'),
0.6682,200,5,2,True,False,,('Green',, 'Dark Blue'),
0.6698,200,5,2,False,True,()
0.6733,200,5,2,False,True,,('Brown',, 'Light Blue'),
0.6849,200,5,2,False,True,,('Pink',, 'Orange'),
0.6845,200,5,2,False,True,,('Red',, 'Yellow'),
0.6777,200,5,2,False,True,,('Green',, 'Dark Blue'),
0.6529,200,5,2,False,False,()
0.656,200,5,2,False,False,,('Brown',, 'Light Blue'),
0.6644,200,5,2,False,False,,('Pink',, 'Orange'),
0.6587,200,5,2,False,False,,('Red',, 'Yellow'),
0.6747,200,5,2,False,False,,('Green',, 'Dark Blue'),
0.6776,200,5,3,True,True,()
0.6719,200,5,3,True,True,,('Brown',, 'Light Blue'),
0.6762,200,5,3,True,True,,('Pink',, 'Orange'),
0.6758,200,5,3,True,True,,('Red',, 'Yellow'),
0.6851,200,5,3,True,True,,('Green',, 'Dark Blue'),
0.6476,200,5,3,True,False,()
0.653,200,5,3,True,False,,('Brown',, 'Light Blue'),
0.6614,200,5,3,True,False,,('Pink',, 'Orange'),
0.6681,200,5,3,True,False,,('Red',, 'Yellow'),
0.67,200,5,3,True,False,,('Green',, 'Dark Blue'),
0.6794,200,5,3,False,True,()
0.6742,200,5,3,False,True,,('Brown',, 'Light Blue'),
0.6777,200,5,3,False,True,,('Pink',, 'Orange'),
0.676,200,5,3,False,True,,('Red',, 'Yellow'),
0.6845,200,5,3,False,True,,('Green',, 'Dark Blue'),
0.6543,200,5,3,False,False,()
0.6594,200,5,3,False,False,,('Brown',, 'Light Blue'),
0.6648,200,5,3,False,False,,('Pink',, 'Orange'),
0.6725,200,5,3,False,False,,('Red',, 'Yellow'),
0.6785,200,5,3,False,False,,('Green',, 'Dark Blue'),
0.594,300,3,0,True,True,()
0.5918,300,3,0,True,True,,('Brown',, 'Light Blue'),
0.6024,300,3,0,True,True,,('Pink',, 'Orange'),
0.6024,300,3,0,True,True,,('Red',, 'Yellow'),
0.6118,300,3,0,True,True,,('Green',, 'Dark Blue'),
0.5639,300,3,0,True,False,()
0.5693,300,3,0,True,False,,('Brown',, 'Light Blue'),
0.58,300,3,0,True,False,,('Pink',, 'Orange'),
0.5821,300,3,0,True,False,,('Red',, 'Yellow'),
0.5921,300,3,0,True,False,,('Green',, 'Dark Blue'),
0.5905,300,3,0,False,True,()
0.5867,300,3,0,False,True,,('Brown',, 'Light Blue'),
0.5984,300,3,0,False,True,,('Pink',, 'Orange'),
0.5958,300,3,0,False,True,,('Red',, 'Yellow'),
0.6092,300,3,0,False,True,,('Green',, 'Dark Blue'),
0.559,300,3,0,False,False,()
0.5613,300,3,0,False,False,,('Brown',, 'Light Blue'),
0.5761,300,3,0,False,False,,('Pink',, 'Orange'),
0.5774,300,3,0,False,False,,('Red',, 'Yellow'),
0.585,300,3,0,False,False,,('Green',, 'Dark Blue'),
0.6107,300,3,1,True,True,()
0.5989,300,3,1,True,True,,('Brown',, 'Light Blue'),
0.6169,300,3,1,True,True,,('Pink',, 'Orange'),
0.6094,300,3,1,True,True,,('Red',, 'Yellow'),
0.6206,300,3,1,True,True,,('Green',, 'Dark Blue'),
0.5767,300,3,1,True,False,()
0.5776,300,3,1,True,False,,('Brown',, 'Light Blue'),
0.5872,300,3,1,True,False,,('Pink',, 'Orange'),
0.5879,300,3,1,True,False,,('Red',, 'Yellow'),
0.6059,300,3,1,True,False,,('Green',, 'Dark Blue'),
0.5994,300,3,1,False,True,()
0.5932,300,3,1,False,True,,('Brown',, 'Light Blue'),
0.6083,300,3,1,False,True,,('Pink',, 'Orange'),
0.605,300,3,1,False,True,,('Red',, 'Yellow'),
0.6207,300,3,1,False,True,,('Green',, 'Dark Blue'),
0.5739,300,3,1,False,False,()
0.5707,300,3,1,False,False,,('Brown',, 'Light Blue'),
0.5858,300,3,1,False,False,,('Pink',, 'Orange'),
0.5903,300,3,1,False,False,,('Red',, 'Yellow'),
0.6031,300,3,1,False,False,,('Green',, 'Dark Blue'),
0.6161,300,3,2,True,True,()
0.6102,300,3,2,True,True,,('Brown',, 'Light Blue'),
0.6235,300,3,2,True,True,,('Pink',, 'Orange'),
0.6228,300,3,2,True,True,,('Red',, 'Yellow'),
0.6249,300,3,2,True,True,,('Green',, 'Dark Blue'),
0.5783,300,3,2,True,False,()
0.5762,300,3,2,True,False,,('Brown',, 'Light Blue'),
0.5906,300,3,2,True,False,,('Pink',, 'Orange'),
0.5945,300,3,2,True,False,,('Red',, 'Yellow'),
