0.5352,100,2,0,True,0,0,()
0.5294,100,2,0,True,0,1,()
0.5414,100,2,0,True,0,2,()
0.5668,100,2,0,True,1,0,()
0.5566,100,2,0,True,1,1,()
0.5432,100,2,0,True,1,2,()
0.5666,100,2,0,True,2,0,()
0.5384,100,2,0,True,2,1,()
0.5406,100,2,0,True,2,2,()
0.5358,100,2,0,False,0,0,()
0.5092,100,2,0,False,0,1,()
0.5296,100,2,0,False,0,2,()
0.5548,100,2,0,False,1,0,()
0.5194,100,2,0,False,1,1,()
0.5382,100,2,0,False,1,2,()
0.557,100,2,0,False,2,0,()
0.545,100,2,0,False,2,1,()
0.5278,100,2,0,False,2,2,()
0.5366,100,2,1,True,0,0,()
0.5186,100,2,1,True,0,1,()
0.5518,100,2,1,True,0,2,()
0.5662,100,2,1,True,1,0,()
0.5584,100,2,1,True,1,1,()
0.5554,100,2,1,True,1,2,()
0.5744,100,2,1,True,2,0,()
0.5524,100,2,1,True,2,1,()
0.5378,100,2,1,True,2,2,()
0.5418,100,2,1,False,0,0,()
0.5268,100,2,1,False,0,1,()
0.5428,100,2,1,False,0,2,()
0.5588,100,2,1,False,1,0,()
0.546,100,2,1,False,1,1,()
0.5334,100,2,1,False,1,2,()
0.5736,100,2,1,False,2,0,()
0.5614,100,2,1,False,2,1,()
0.5416,100,2,1,False,2,2,()
0.5516,100,2,2,True,0,0,()
0.5268,100,2,2,True,0,1,()
0.5378,100,2,2,True,0,2,()
0.5668,100,2,2,True,1,0,()
0.566,100,2,2,True,1,1,()
0.5338,100,2,2,True,1,2,()
0.5938,100,2,2,True,2,0,()
0.5584,100,2,2,True,2,1,()
0.542,100,2,2,True,2,2,()
0.5438,100,2,2,False,0,0,()
0.5316,100,2,2,False,0,1,()
0.542,100,2,2,False,0,2,()
0.5666,100,2,2,False,1,0,()
0.552,100,2,2,False,1,1,()
0.555,100,2,2,False,1,2,()
0.5788,100,2,2,False,2,0,()
0.5526,100,2,2,False,2,1,()
0.5492,100,2,2,False,2,2,()
0.5436,100,2,3,True,0,0,()
0.5244,100,2,3,True,0,1,()
0.5492,100,2,3,True,0,2,()
0.5746,100,2,3,True,1,0,()
0.5518,100,2,3,True,1,1,()
0.5526,100,2,3,True,1,2,()
0.5814,100,2,3,True,2,0,()
0.5526,100,2,3,True,2,1,()
0.545,100,2,3,True,2,2,()
0.5552,100,2,3,False,0,0,()
0.521,100,2,3,False,0,1,()
0.539,100,2,3,False,0,2,()
0.5778,100,2,3,False,1,0,()
0.5486,100,2,3,False,1,1,()
0.5532,100,2,3,False,1,2,()
0.5794,100,2,3,False,2,0,()
0.5682,100,2,3,False,2,1,()
0.5538,100,2,3,False,2,2,()
0.6454,100,3,0,True,0,0,()
0.6418,100,3,0,True,0,1,()
0.6226,100,3,0,True,0,2,()
0.6698,100,3,0,True,1,0,()
0.6544,100,3,0,True,1,1,()
0.6094,100,3,0,True,1,2,()
0.6758,100,3,0,True,2,0,()
0.6676,100,3,0,True,2,1,()
0.604,100,3,0,True,2,2,()
0.6388,100,3,0,False,0,0,()
0.6186,100,3,0,False,0,1,()
0.6062,100,3,0,False,0,2,()
0.6684,100,3,0,False,1,0,()
0.6566,100,3,0,False,1,1,()
0.5898,100,3,0,False,1,2,()
0.6672,100,3,0,False,2,0,()
0.6494,100,3,0,False,2,1,()
0.5854,100,3,0,False,2,2,()
0.6476,100,3,1,True,0,0,()
0.6402,100,3,1,True,0,1,()
0.6256,100,3,1,True,0,2,()
0.6732,100,3,1,True,1,0,()
0.6696,100,3,1,True,1,1,()
0.6068,100,3,1,True,1,2,()
0.674,100,3,1,True,2,0,()
0.6694,100,3,1,True,2,1,()
0.6056,100,3,1,True,2,2,()
0.6464,100,3,1,False,0,0,()
0.6438,100,3,1,False,0,1,()
0.6168,100,3,1,False,0,2,()
0.67,100,3,1,False,1,0,()
0.6608,100,3,1,False,1,1,()
0.6088,100,3,1,False,1,2,()
0.6508,100,3,1,False,2,0,()
0.6504,100,3,1,False,2,1,()
0.6008,100,3,1,False,2,2,()
0.6534,100,3,2,True,0,0,()
0.6318,100,3,2,True,0,1,()
0.6198,100,3,2,True,0,2,()
0.6794,100,3,2,True,1,0,()
0.6494,100,3,2,True,1,1,()
0.6198,100,3,2,True,1,2,()
0.6674,100,3,2,True,2,0,()
0.6698,100,3,2,True,2,1,()
0.6092,100,3,2,True,2,2,()
0.648,100,3,2,False,0,0,()
0.6502,100,3,2,False,0,1,()
0.623,100,3,2,False,0,2,()
0.6746,100,3,2,False,1,0,()
0.6564,100,3,2,False,1,1,()
0.6104,100,3,2,False,1,2,()
0.6794,100,3,2,False,2,0,()
0.669,100,3,2,False,2,1,()
0.5938,100,3,2,False,2,2,()
0.6554,100,3,3,True,0,0,()
0.645,100,3,3,True,0,1,()
0.6178,100,3,3,True,0,2,()
0.6772,100,3,3,True,1,0,()
0.6584,100,3,3,True,1,1,()
0.6194,100,3,3,True,1,2,()
0.6914,100,3,3,True,2,0,()
0.6598,100,3,3,True,2,1,()
0.6104,100,3,3,True,2,2,()
0.6518,100,3,3,False,0,0,()
0.6436,100,3,3,False,0,1,()
0.625,100,3,3,False,0,2,()
0.6642,100,3,3,False,1,0,()
0.6718,100,3,3,False,1,1,()
0.6252,100,3,3,False,1,2,()
0.6786,100,3,3,False,2,0,()
0.6598,100,3,3,False,2,1,()
0.6118,100,3,3,False,2,2,()
0.654,100,4,0,True,0,0,()
0.6618,100,4,0,True,0,1,()
0.6292,100,4,0,True,0,2,()
0.6828,100,4,0,True,1,0,()
0.691,100,4,0,True,1,1,()
0.6058,100,4,0,True,1,2,()
0.6818,100,4,0,True,2,0,()
0.6782,100,4,0,True,2,1,()
0.5834,100,4,0,True,2,2,()
0.658,100,4,0,False,0,0,()
0.6446,100,4,0,False,0,1,()
0.6036,100,4,0,False,0,2,()
0.6776,100,4,0,False,1,0,()
0.6674,100,4,0,False,1,1,()
0.5708,100,4,0,False,1,2,()
0.6662,100,4,0,False,2,0,()
0.6476,100,4,0,False,2,1,()
0.5856,100,4,0,False,2,2,()
0.6776,100,4,1,True,0,0,()
0.6614,100,4,1,True,0,1,()
0.6242,100,4,1,True,0,2,()
0.6892,100,4,1,True,1,0,()
0.686,100,4,1,True,1,1,()
0.5982,100,4,1,True,1,2,()
0.6938,100,4,1,True,2,0,()
0.6702,100,4,1,True,2,1,()
0.6084,100,4,1,True,2,2,()
0.663,100,4,1,False,0,0,()
0.6468,100,4,1,False,0,1,()
0.6092,100,4,1,False,0,2,()
0.681,100,4,1,False,1,0,()
0.6788,100,4,1,False,1,1,()
0.5844,100,4,1,False,1,2,()
0.6712,100,4,1,False,2,0,()
0.6584,100,4,1,False,2,1,()
0.5924,100,4,1,False,2,2,()
0.663,100,4,2,True,0,0,()
0.662,100,4,2,True,0,1,()
0.6352,100,4,2,True,0,2,()
0.692,100,4,2,True,1,0,()
0.6762,100,4,2,True,1,1,()
0.6082,100,4,2,True,1,2,()
0.6986,100,4,2,True,2,0,()
0.6694,100,4,2,True,2,1,()
0.5982,100,4,2,True,2,2,()
0.6572,100,4,2,False,0,0,()
0.6512,100,4,2,False,0,1,()
0.622,100,4,2,False,0,2,()
0.6902,100,4,2,False,1,0,()
0.6868,100,4,2,False,1,1,()
0.6032,100,4,2,False,1,2,()
0.6856,100,4,2,False,2,0,()
0.663,100,4,2,False,2,1,()
0.5966,100,4,2,False,2,2,()
0.6664,100,4,3,True,0,0,()
0.6588,100,4,3,True,0,1,()
0.6168,100,4,3,True,0,2,()
0.6856,100,4,3,True,1,0,()
0.693,100,4,3,True,1,1,()
0.5896,100,4,3,True,1,2,()
0.6926,100,4,3,True,2,0,()
0.6714,100,4,3,True,2,1,()
0.5978,100,4,3,True,2,2,()
0.6532,100,4,3,False,0,0,()
0.6666,100,4,3,False,0,1,()
0.631,100,4,3,False,0,2,()
0.695,100,4,3,False,1,0,()
0.6744,100,4,3,False,1,1,()
0.6066,100,4,3,False,1,2,()
0.6896,100,4,3,False,2,0,()
0.6792,100,4,3,False,2,1,()
0.6154,100,4,3,False,2,2,()
0.6778,100,5,0,True,0,0,()
0.6728,100,5,0,True,0,1,()
0.6156,100,5,0,True,0,2,()
0.7002,100,5,0,True,1,0,()
0.6896,100,5,0,True,1,1,()
0.5862,100,5,0,True,1,2,()
0.6898,100,5,0,True,2,0,()
0.6648,100,5,0,True,2,1,()
0.577,100,5,0,True,2,2,()
0.6608,100,5,0,False,0,0,()
0.6464,100,5,0,False,0,1,()
0.5846,100,5,0,False,0,2,()
0.6884,100,5,0,False,1,0,()
0.6716,100,5,0,False,1,1,()
0.5544,100,5,0,False,1,2,()
0.679,100,5,0,False,2,0,()
0.6494,100,5,0,False,2,1,()
0.558,100,5,0,False,2,2,()
0.6642,100,5,1,True,0,0,()
0.6676,100,5,1,True,0,1,()
0.6158,100,5,1,True,0,2,()
0.695,100,5,1,True,1,0,()
0.6758,100,5,1,True,1,1,()
0.5778,100,5,1,True,1,2,()
0.6858,100,5,1,True,2,0,()
0.6668,100,5,1,True,2,1,()
0.5764,100,5,1,True,2,2,()
0.6608,100,5,1,False,0,0,()
0.6632,100,5,1,False,0,1,()
0.605,100,5,1,False,0,2,()
0.6786,100,5,1,False,1,0,()
0.679,100,5,1,False,1,1,()
0.579,100,5,1,False,1,2,()
0.6914,100,5,1,False,2,0,()
0.6552,100,5,1,False,2,1,()
0.5668,100,5,1,False,2,2,()
0.6792,100,5,2,True,0,0,()
0.6664,100,5,2,True,0,1,()
0.6114,100,5,2,True,0,2,()
0.7014,100,5,2,True,1,0,()
0.6952,100,5,2,True,1,1,()
0.5782,100,5,2,True,1,2,()
0.698,100,5,2,True,2,0,()
0.6666,100,5,2,True,2,1,()
0.5644,100,5,2,True,2,2,()
0.678,100,5,2,False,0,0,()
0.6524,100,5,2,False,0,1,()
0.6096,100,5,2,False,0,2,()
0.6912,100,5,2,False,1,0,()
0.6838,100,5,2,False,1,1,()
0.5756,100,5,2,False,1,2,()
0.696,100,5,2,False,2,0,()
0.6684,100,5,2,False,2,1,()
0.5786,100,5,2,False,2,2,()
0.682,100,5,3,True,0,0,()
0.6686,100,5,3,True,0,1,()
0.6206,100,5,3,True,0,2,()
0.7012,100,5,3,True,1,0,()
0.6916,100,5,3,True,1,1,()
0.5786,100,5,3,True,1,2,()
0.6988,100,5,3,True,2,0,()
0.6762,100,5,3,True,2,1,()
0.572,100,5,3,True,2,2,()
0.6726,100,5,3,False,0,0,()
0.6748,100,5,3,False,0,1,()
0.6234,100,5,3,False,0,2,()
0.7026,100,5,3,False,1,0,()
0.6838,100,5,3,False,1,1,()
0.583,100,5,3,False,1,2,()
0.701,100,5,3,False,2,0,()
0.6766,100,5,3,False,2,1,()
0.5796,100,5,3,False,2,2,()
